State,Year,CandidateVotes,TotalVotes,PartyAffiliation
Arizona,1976,321236,741210,REPUBLICAN
Arizona,1976,1565,741210,OTHER
Arizona,1976,400334,741210,DEMOCRAT
Arizona,1976,7310,741210,LIBERTARIAN
Arizona,1976,10765,741210,OTHER
California,1976,82739,7470586,OTHER
California,1976,3748973,7470586,REPUBLICAN
California,1976,3502862,7470586,DEMOCRAT
California,1976,31629,7470586,OTHER
California,1976,104383,7470586,OTHER
Connecticut,1976,785683,1361666,REPUBLICAN
Connecticut,1976,558,1361666,OTHER
Connecticut,1976,14407,1361666,OTHER
Connecticut,1976,561018,1361666,DEMOCRAT
Delaware,1976,98042,224795,DEMOCRAT
Delaware,1976,125454,224795,REPUBLICAN
Delaware,1976,646,224795,OTHER
Delaware,1976,216,224795,OTHER
Delaware,1976,437,224795,OTHER
Florida,1976,1799518,2857534,DEMOCRAT
Florida,1976,130,2857534,OTHER
Florida,1976,1057886,2857534,REPUBLICAN
Hawaii,1976,162305,302092,DEMOCRAT
Hawaii,1976,1433,302092,OTHER
Hawaii,1976,122724,302092,REPUBLICAN
Hawaii,1976,14226,302092,OTHER
Hawaii,1976,1404,302092,LIBERTARIAN
Indiana,1976,1275833,2161187,REPUBLICAN
Indiana,1976,868522,2161187,DEMOCRAT
Indiana,1976,14321,2161187,OTHER
Indiana,1976,2511,2161187,OTHER
Maine,1976,193489,486193,REPUBLICAN
Maine,1976,292704,486193,DEMOCRAT
Maryland,1976,530439,1365290,REPUBLICAN
Maryland,1976,772101,1365290,DEMOCRAT
Maryland,1976,62750,1365290,OTHER
Massachusetts,1976,26283,2491255,OTHER
Massachusetts,1976,157,2491255,OTHER
Massachusetts,1976,722641,2491255,REPUBLICAN
Massachusetts,1976,15517,2491255,OTHER
Massachusetts,1976,1726657,2491255,DEMOCRAT
Michigan,1976,8842,3490412,LIBERTARIAN
Michigan,1976,7281,3490412,OTHER
Michigan,1976,1635087,3490412,REPUBLICAN
Michigan,1976,1831031,3490412,DEMOCRAT
Michigan,1976,2554,3490412,OTHER
Michigan,1976,3399,3490412,OTHER
Michigan,1976,2218,3490412,OTHER
Minnesota,1976,5476,1912020,LIBERTARIAN
Minnesota,1976,9380,1912020,OTHER
Minnesota,1976,2214,1912020,OTHER
Minnesota,1976,478602,1912020,REPUBLICAN
Minnesota,1976,125612,1912020,OTHER
Minnesota,1976,1290736,1912020,DEMOCRAT
Mississippi,1976,554433,554433,DEMOCRAT
Missouri,1976,1090067,1914460,REPUBLICAN
Missouri,1976,813571,1914460,DEMOCRAT
Missouri,1976,10822,1914460,OTHER
Montana,1976,115213,321445,REPUBLICAN
Montana,1976,206232,321445,DEMOCRAT
Nebraska,1976,58,593310,OTHER
Nebraska,1976,163,593310,OTHER
Nebraska,1976,279284,593310,REPUBLICAN
Nebraska,1976,313805,593310,DEMOCRAT
Nevada,1976,3619,201899,OTHER
Nevada,1976,63471,201899,REPUBLICAN
Nevada,1976,5288,201899,OTHER
Nevada,1976,2307,201899,LIBERTARIAN
Nevada,1976,127214,201899,DEMOCRAT
New Jersey,1976,6650,2771390,OTHER
New Jersey,1976,19907,2771390,LIBERTARIAN
New Jersey,1976,1681140,2771390,DEMOCRAT
New Jersey,1976,9185,2771390,OTHER
New Jersey,1976,1054508,2771390,REPUBLICAN
New Mexico,1976,1087,413056,OTHER
New Mexico,1976,176382,413056,DEMOCRAT
New Mexico,1976,906,413056,OTHER
New Mexico,1976,234681,413056,REPUBLICAN
New York,1976,16350,6666875,OTHER
New York,1976,184083,6666875,OTHER
New York,1976,311494,6666875,OTHER
New York,1976,6716,6666875,OTHER
New York,1976,25141,6666875,OTHER
New York,1976,10943,6666875,LIBERTARIAN
New York,1976,348498,6666875,OTHER
New York,1976,2525139,6666875,REPUBLICAN
New York,1976,3238511,6666875,DEMOCRAT
North Dakota,1976,103466,283062,REPUBLICAN
North Dakota,1976,175772,283062,DEMOCRAT
North Dakota,1976,3824,283062,OTHER
Ohio,1976,33285,3920613,OTHER
Ohio,1976,1941113,3920613,DEMOCRAT
Ohio,1976,1823774,3920613,REPUBLICAN
Ohio,1976,31805,3920613,OTHER
Ohio,1976,36979,3920613,OTHER
Ohio,1976,53657,3920613,OTHER
Pennsylvania,1976,2381891,4546353,REPUBLICAN
Pennsylvania,1976,5484,4546353,OTHER
Pennsylvania,1976,3637,4546353,OTHER
Pennsylvania,1976,2097,4546353,OTHER
Pennsylvania,1976,26028,4546353,OTHER
Pennsylvania,1976,2126977,4546353,DEMOCRAT
Pennsylvania,1976,239,4546353,OTHER
Rhode Island,1976,167665,398906,DEMOCRAT
Rhode Island,1976,230329,398906,REPUBLICAN
Rhode Island,1976,912,398906,OTHER
Tennessee,1976,5137,1432046,OTHER
Tennessee,1976,1406,1432046,OTHER
Tennessee,1976,31,1432046,OTHER
Tennessee,1976,751180,1432046,DEMOCRAT
Tennessee,1976,1061,1432046,OTHER
Tennessee,1976,673231,1432046,REPUBLICAN
Texas,1976,20549,3874230,OTHER
Texas,1976,17355,3874230,OTHER
Texas,1976,1636370,3874230,REPUBLICAN
Texas,1976,2199956,3874230,DEMOCRAT
Utah,1976,3026,522108,LIBERTARIAN
Utah,1976,4913,522108,OTHER
Utah,1976,290221,522108,REPUBLICAN
Utah,1976,223948,522108,DEMOCRAT
Vermont,1976,94481,189060,REPUBLICAN
Vermont,1976,96,189060,OTHER
Vermont,1976,85682,189060,DEMOCRAT
Vermont,1976,8801,189060,OTHER
Virginia,1976,154,1557500,OTHER
Virginia,1976,70559,1557500,OTHER
Virginia,1976,596009,1557500,DEMOCRAT
Virginia,1976,890778,1557500,OTHER
Washington,1976,3389,1491111,OTHER
Washington,1976,28182,1491111,OTHER
Washington,1976,7402,1491111,OTHER
Washington,1976,1071219,1491111,DEMOCRAT
Washington,1976,19373,1491111,LIBERTARIAN
Washington,1976,361546,1491111,REPUBLICAN
West Virginia,1976,566359,566359,DEMOCRAT
Wisconsin,1976,2148,1935183,OTHER
Wisconsin,1976,7354,1935183,OTHER
Wisconsin,1976,1731,1935183,OTHER
Wisconsin,1976,1396970,1935183,DEMOCRAT
Wisconsin,1976,4876,1935183,OTHER
Wisconsin,1976,202,1935183,OTHER
Wisconsin,1976,521902,1935183,REPUBLICAN
Wyoming,1976,70558,155368,DEMOCRAT
Wyoming,1976,84810,155368,REPUBLICAN
Alabama,1978,34951,582005,OTHER
Alabama,1978,316170,729842,REPUBLICAN
Alabama,1978,6006,729842,LIBERTARIAN
Alabama,1978,401852,729842,DEMOCRAT
Alabama,1978,547054,582005,DEMOCRAT
Alabama,1978,5814,729842,OTHER
Alaska,1978,29574,122741,DEMOCRAT
Alaska,1978,384,122741,OTHER
Alaska,1978,92783,122741,REPUBLICAN
Arkansas,1978,37211,517138,OTHER
Arkansas,1978,113,517138,OTHER
Arkansas,1978,395506,517138,DEMOCRAT
Arkansas,1978,84308,517138,REPUBLICAN
Colorado,1978,2518,819256,OTHER
Colorado,1978,5789,819256,OTHER
Colorado,1978,330148,819256,DEMOCRAT
Colorado,1978,480801,819256,REPUBLICAN
Delaware,1978,93930,162072,DEMOCRAT
Delaware,1978,1663,162072,OTHER
Delaware,1978,66479,162072,REPUBLICAN
Georgia,1978,108808,645128,REPUBLICAN
Georgia,1978,536320,645128,DEMOCRAT
Idaho,1978,89635,284047,DEMOCRAT
Idaho,1978,194412,284047,REPUBLICAN
Illinois,1978,15922,3184764,OTHER
Illinois,1978,1448187,3184764,DEMOCRAT
Illinois,1978,16320,3184764,LIBERTARIAN
Illinois,1978,159,3184764,OTHER
Illinois,1978,1698711,3184764,REPUBLICAN
Illinois,1978,5465,3184764,OTHER
Iowa,1978,421598,824576,REPUBLICAN
Iowa,1978,3689,824576,LIBERTARIAN
Iowa,1978,395066,824576,DEMOCRAT
Iowa,1978,4223,824576,OTHER
Kansas,1978,403354,748839,REPUBLICAN
Kansas,1978,22497,748839,OTHER
Kansas,1978,5386,748839,OTHER
Kansas,1978,317602,748839,DEMOCRAT
Kentucky,1978,43,476783,OTHER
Kentucky,1978,290730,476783,DEMOCRAT
Kentucky,1978,175766,476783,REPUBLICAN
Kentucky,1978,10244,476783,OTHER
Louisiana,1978,1,1,DEMOCRAT
Maine,1978,127327,375114,DEMOCRAT
Maine,1978,5553,375114,OTHER
Maine,1978,212294,375114,REPUBLICAN
Maine,1978,27824,375114,OTHER
Maine,1978,2116,375114,OTHER
Massachusetts,1978,1833,1985700,OTHER
Massachusetts,1978,1093283,1985700,DEMOCRAT
Massachusetts,1978,890584,1985700,REPUBLICAN
Michigan,1978,1484193,2846630,DEMOCRAT
Michigan,1978,1362165,2846630,REPUBLICAN
Michigan,1978,272,2846630,OTHER
Minnesota,1978,538675,1558376,DEMOCRAT
Minnesota,1978,45402,1558376,OTHER
Minnesota,1978,8083,1580622,OTHER
Minnesota,1978,957908,1558376,REPUBLICAN
Minnesota,1978,3891,1580622,OTHER
Minnesota,1978,638375,1580622,DEMOCRAT
Minnesota,1978,23261,1580622,OTHER
Minnesota,1978,2992,1580622,LIBERTARIAN
Minnesota,1978,4116,1558376,LIBERTARIAN
Minnesota,1978,9856,1580622,OTHER
Minnesota,1978,878,1558376,OTHER
Minnesota,1978,11397,1558376,OTHER
Minnesota,1978,72,1580622,OTHER
Minnesota,1978,894092,1580622,REPUBLICAN
Mississippi,1978,187541,590236,DEMOCRAT
Mississippi,1978,133646,590236,OTHER
Mississippi,1978,1747,590236,OTHER
Mississippi,1978,267302,590236,REPUBLICAN
Montana,1978,160353,287942,DEMOCRAT
Montana,1978,127589,287942,REPUBLICAN
Nebraska,1978,159706,493802,REPUBLICAN
Nebraska,1978,334096,493802,DEMOCRAT
New Hampshire,1978,2070,263760,LIBERTARIAN
New Hampshire,1978,133745,263760,REPUBLICAN
New Hampshire,1978,127945,263760,DEMOCRAT
New Jersey,1978,3809,1957515,OTHER
New Jersey,1978,844200,1957515,REPUBLICAN
New Jersey,1978,1082960,1957515,DEMOCRAT
New Jersey,1978,3656,1957515,OTHER
New Jersey,1978,3618,1957515,OTHER
New Jersey,1978,4736,1957515,OTHER
New Jersey,1978,2776,1957515,OTHER
New Jersey,1978,2955,1957515,OTHER
New Jersey,1978,2384,1957515,OTHER
New Jersey,1978,2604,1957515,OTHER
New Jersey,1978,3817,1957515,OTHER
New Mexico,1978,160045,343487,DEMOCRAT
New Mexico,1978,183442,343487,REPUBLICAN
North Carolina,1978,619151,1135814,REPUBLICAN
North Carolina,1978,516663,1135814,DEMOCRAT
Oklahoma,1978,247857,754264,REPUBLICAN
Oklahoma,1978,3875,754264,OTHER
Oklahoma,1978,3015,754264,OTHER
Oklahoma,1978,2209,754264,OTHER
Oklahoma,1978,493953,754264,DEMOCRAT
Oklahoma,1978,3355,754264,OTHER
Oregon,1978,737,892518,OTHER
Oregon,1978,550165,892518,REPUBLICAN
Oregon,1978,341616,892518,DEMOCRAT
Rhode Island,1978,229557,305618,DEMOCRAT
Rhode Island,1978,76061,305618,REPUBLICAN
South Carolina,1978,351917,632063,REPUBLICAN
South Carolina,1978,280146,632063,DEMOCRAT
South Dakota,1978,84767,255599,DEMOCRAT
South Dakota,1978,170832,255599,REPUBLICAN
Tennessee,1978,642644,1157094,REPUBLICAN
Tennessee,1978,45908,1157094,OTHER
Tennessee,1978,466228,1157094,DEMOCRAT
Tennessee,1978,71,1157094,OTHER
Tennessee,1978,2243,1157094,OTHER
Texas,1978,4018,2312540,OTHER
Texas,1978,1139149,2312540,DEMOCRAT
Texas,1978,1151376,2312540,REPUBLICAN
Texas,1978,128,2312540,OTHER
Texas,1978,17869,2312540,OTHER
Virginia,1978,608511,1222256,DEMOCRAT
Virginia,1978,613232,1222256,REPUBLICAN
Virginia,1978,513,1222256,OTHER
West Virginia,1978,244317,493351,REPUBLICAN
West Virginia,1978,249034,493351,DEMOCRAT
Wyoming,1978,82908,133364,DEMOCRAT
Wyoming,1978,50456,133364,REPUBLICAN
Alabama,1980,610175,1296757,DEMOCRAT
Alabama,1980,650362,1296757,REPUBLICAN
Alabama,1980,2973,1296757,OTHER
Alabama,1980,13098,1296757,LIBERTARIAN
Alabama,1980,15989,1296757,OTHER
Alabama,1980,2649,1296757,OTHER
Alabama,1980,1511,1296757,OTHER
Alaska,1980,72007,156762,DEMOCRAT
Alaska,1980,596,156762,OTHER
Alaska,1980,84159,156762,REPUBLICAN
Arizona,1980,13,874238,OTHER
Arizona,1980,3266,874238,OTHER
Arizona,1980,432371,874238,REPUBLICAN
Arizona,1980,12008,874238,LIBERTARIAN
Arizona,1980,3608,874238,OTHER
Arizona,1980,422972,874238,DEMOCRAT
Arkansas,1980,331,808812,OTHER
Arkansas,1980,477905,808812,DEMOCRAT
Arkansas,1980,330576,808812,REPUBLICAN
California,1980,3091671,8324012,REPUBLICAN
California,1980,129573,8324012,OTHER
California,1980,196260,8324012,OTHER
California,1980,202410,8324012,LIBERTARIAN
California,1980,4704098,8324012,DEMOCRAT
Colorado,1980,7265,1173142,OTHER
Colorado,1980,4081,1173142,OTHER
Colorado,1980,590501,1173142,DEMOCRAT
Colorado,1980,571295,1173142,REPUBLICAN
Connecticut,1980,114,1356075,OTHER
Connecticut,1980,4772,1356075,OTHER
Connecticut,1980,763969,1356075,DEMOCRAT
Connecticut,1980,5336,1356075,LIBERTARIAN
Connecticut,1980,581884,1356075,REPUBLICAN
Florida,1980,159,3528028,OTHER
Florida,1980,1705409,3528028,DEMOCRAT
Florida,1980,1822460,3528028,REPUBLICAN
Georgia,1980,776143,1579829,DEMOCRAT
Georgia,1980,803686,1579829,REPUBLICAN
Hawaii,1980,10453,288006,LIBERTARIAN
Hawaii,1980,224485,288006,DEMOCRAT
Hawaii,1980,53068,288006,REPUBLICAN
Idaho,1980,218701,439647,REPUBLICAN
Idaho,1980,214439,439647,DEMOCRAT
Idaho,1980,6507,439647,LIBERTARIAN
Illinois,1980,1946296,4580029,REPUBLICAN
Illinois,1980,2565302,4580029,DEMOCRAT
Illinois,1980,19213,4580029,OTHER
Illinois,1980,29328,4580029,LIBERTARIAN
Illinois,1980,5626,4580029,OTHER
Illinois,1980,96,4580029,OTHER
Illinois,1980,11453,4580029,OTHER
Illinois,1980,2715,4580029,OTHER
Indiana,1980,1015962,2198376,DEMOCRAT
Indiana,1980,1182414,2198376,REPUBLICAN
Iowa,1980,683014,1276986,REPUBLICAN
Iowa,1980,5858,1276986,OTHER
Iowa,1980,2336,1276986,OTHER
Iowa,1980,4233,1276986,LIBERTARIAN
Iowa,1980,581545,1276986,DEMOCRAT
Kansas,1980,598686,938957,REPUBLICAN
Kansas,1980,340271,938957,DEMOCRAT
Kentucky,1980,720891,1106920,DEMOCRAT
Kentucky,1980,386029,1106920,REPUBLICAN
Louisiana,1980,6374,841013,OTHER
Louisiana,1980,325922,841013,DEMOCRAT
Louisiana,1980,484770,841013,DEMOCRAT
Louisiana,1980,13739,841013,REPUBLICAN
Louisiana,1980,10208,841013,REPUBLICAN
Maryland,1980,850970,1286088,REPUBLICAN
Maryland,1980,435118,1286088,DEMOCRAT
Missouri,1980,985399,2066965,REPUBLICAN
Missouri,1980,1074859,2066965,DEMOCRAT
Missouri,1980,6707,2066965,OTHER
Nevada,1980,6920,243273,LIBERTARIAN
Nevada,1980,144224,243273,REPUBLICAN
Nevada,1980,92129,243273,DEMOCRAT
New Hampshire,1980,195559,375060,REPUBLICAN
New Hampshire,1980,179455,375060,DEMOCRAT
New Hampshire,1980,46,375060,OTHER
New York,1980,21465,6014914,OTHER
New York,1980,3643,6014914,OTHER
New York,1980,2272082,6014914,REPUBLICAN
New York,1980,152470,6014914,OTHER
New York,1980,275100,6014914,OTHER
New York,1980,73,6014914,OTHER
New York,1980,4161,6014914,OTHER
New York,1980,2715,6014914,OTHER
New York,1980,2618661,6014914,DEMOCRAT
New York,1980,664544,6014914,OTHER
North Carolina,1980,7602,1797665,LIBERTARIAN
North Carolina,1980,887653,1797665,DEMOCRAT
North Carolina,1980,898064,1797665,REPUBLICAN
North Carolina,1980,4346,1797665,OTHER
Ohio,1980,1137695,4027303,REPUBLICAN
Ohio,1980,76412,4027303,OTHER
Ohio,1980,2770786,4027303,DEMOCRAT
Ohio,1980,42410,4027303,OTHER
Oklahoma,1980,9757,1098294,LIBERTARIAN
Oklahoma,1980,587252,1098294,REPUBLICAN
Oklahoma,1980,21179,1098294,OTHER
Oklahoma,1980,1823,1098294,OTHER
Oklahoma,1980,478283,1098294,DEMOCRAT
Oregon,1980,501963,1140494,DEMOCRAT
Oregon,1980,594290,1140494,REPUBLICAN
Oregon,1980,555,1140494,OTHER
Oregon,1980,43686,1140494,LIBERTARIAN
Pennsylvania,1980,2122391,4418042,DEMOCRAT
Pennsylvania,1980,27229,4418042,OTHER
Pennsylvania,1980,16089,4418042,OTHER
Pennsylvania,1980,2230404,4418042,REPUBLICAN
Pennsylvania,1980,3334,4418042,OTHER
Pennsylvania,1980,18595,4418042,LIBERTARIAN
South Carolina,1980,257946,870500,REPUBLICAN
South Carolina,1980,612554,870500,DEMOCRAT
South Dakota,1980,190594,327478,REPUBLICAN
South Dakota,1980,129018,327478,DEMOCRAT
South Dakota,1980,7866,327478,OTHER
Utah,1980,3186,594298,OTHER
Utah,1980,437675,594298,REPUBLICAN
Utah,1980,1983,594298,OTHER
Utah,1980,151454,594298,DEMOCRAT
Vermont,1980,101421,209124,REPUBLICAN
Vermont,1980,1776,209124,OTHER
Vermont,1980,104176,209124,DEMOCRAT
Vermont,1980,1629,209124,OTHER
Vermont,1980,122,209124,OTHER
Washington,1980,792052,1728369,DEMOCRAT
Washington,1980,936317,1728369,REPUBLICAN
Wisconsin,1980,67,2204202,OTHER
Wisconsin,1980,1106311,2204202,REPUBLICAN
Wisconsin,1980,1065487,2204202,DEMOCRAT
Wisconsin,1980,6502,2204202,OTHER
Wisconsin,1980,9679,2204202,LIBERTARIAN
Wisconsin,1980,16156,2204202,OTHER
Arizona,1982,411970,723885,DEMOCRAT
Arizona,1982,66,723885,OTHER
Arizona,1982,291749,723885,REPUBLICAN
Arizona,1982,20100,723885,LIBERTARIAN
California,1982,83809,7805450,OTHER
California,1982,96388,7805450,OTHER
California,1982,107720,7805450,LIBERTARIAN
California,1982,3494968,7805450,DEMOCRAT
California,1982,4022565,7805450,REPUBLICAN
Connecticut,1982,499146,1083508,DEMOCRAT
Connecticut,1982,8163,1083508,LIBERTARIAN
Connecticut,1982,30212,1083508,OTHER
Connecticut,1982,545987,1083508,REPUBLICAN
Delaware,1982,84413,190960,DEMOCRAT
Delaware,1982,105357,190960,REPUBLICAN
Delaware,1982,537,190960,OTHER
Delaware,1982,653,190960,LIBERTARIAN
Florida,1982,422,2653419,OTHER
Florida,1982,1015330,2653419,REPUBLICAN
Florida,1982,1637667,2653419,DEMOCRAT
Hawaii,1982,245386,306410,DEMOCRAT
Hawaii,1982,8953,306410,OTHER
Hawaii,1982,52071,306410,REPUBLICAN
Indiana,1982,828400,1817287,DEMOCRAT
Indiana,1982,978301,1817287,REPUBLICAN
Indiana,1982,10586,1817287,OTHER
Maine,1982,14,459715,OTHER
Maine,1982,179882,459715,REPUBLICAN
Maine,1982,279819,459715,DEMOCRAT
Maryland,1982,707356,1114690,DEMOCRAT
Maryland,1982,407334,1114690,REPUBLICAN
Massachusetts,1982,18878,2050769,LIBERTARIAN
Massachusetts,1982,784602,2050769,REPUBLICAN
Massachusetts,1982,205,2050769,OTHER
Massachusetts,1982,1247084,2050769,DEMOCRAT
Michigan,1982,1728793,2994334,DEMOCRAT
Michigan,1982,4335,2994334,OTHER
Michigan,1982,6085,2994334,OTHER
Michigan,1982,42,2994334,OTHER
Michigan,1982,12660,2994334,OTHER
Michigan,1982,1223288,2994334,REPUBLICAN
Michigan,1982,19131,2994334,LIBERTARIAN
Minnesota,1982,5897,1804675,OTHER
Minnesota,1982,840401,1804675,DEMOCRAT
Minnesota,1982,3300,1804675,OTHER
Minnesota,1982,949207,1804675,REPUBLICAN
Minnesota,1982,5870,1804675,LIBERTARIAN
Mississippi,1982,414099,645026,DEMOCRAT
Mississippi,1982,230927,645026,REPUBLICAN
Missouri,1982,16,1543521,OTHER
Missouri,1982,758629,1543521,DEMOCRAT
Missouri,1982,784876,1543521,REPUBLICAN
Montana,1982,133789,321062,REPUBLICAN
Montana,1982,174861,321062,DEMOCRAT
Montana,1982,12412,321062,LIBERTARIAN
Nebraska,1982,363350,545647,DEMOCRAT
Nebraska,1982,155760,545647,REPUBLICAN
Nebraska,1982,94,545647,OTHER
Nebraska,1982,26443,545647,OTHER
Nevada,1982,120377,235097,REPUBLICAN
Nevada,1982,114720,235097,DEMOCRAT
New Jersey,1982,1047626,2193945,REPUBLICAN
New Jersey,1982,1830,2193945,OTHER
New Jersey,1982,4745,2193945,OTHER
New Jersey,1982,2955,2193945,OTHER
New Jersey,1982,1117549,2193945,DEMOCRAT
New Jersey,1982,9934,2193945,LIBERTARIAN
New Jersey,1982,3726,2193945,OTHER
New Jersey,1982,5580,2193945,OTHER
New Mexico,1982,187128,404810,REPUBLICAN
New Mexico,1982,217682,404810,DEMOCRAT
New York,1982,1415749,4967729,REPUBLICAN
New York,1982,232,4967729,OTHER
New York,1982,15206,4967729,OTHER
New York,1982,175650,4967729,OTHER
New York,1982,142275,4967729,OTHER
New York,1982,23379,4967729,OTHER
New York,1982,3089871,4967729,DEMOCRAT
New York,1982,105367,4967729,OTHER
North Dakota,1982,89304,262465,REPUBLICAN
North Dakota,1982,8288,262465,OTHER
North Dakota,1982,164873,262465,DEMOCRAT
Ohio,1982,36103,3395463,LIBERTARIAN
Ohio,1982,1396790,3395463,REPUBLICAN
Ohio,1982,1923767,3395463,DEMOCRAT
Ohio,1982,38803,3395463,OTHER
Pennsylvania,1982,16530,3604108,OTHER
Pennsylvania,1982,18951,3604108,OTHER
Pennsylvania,1982,1412965,3604108,DEMOCRAT
Pennsylvania,1982,2136418,3604108,REPUBLICAN
Pennsylvania,1982,19244,3604108,LIBERTARIAN
Rhode Island,1982,175495,342778,REPUBLICAN
Rhode Island,1982,167283,342778,DEMOCRAT
Tennessee,1982,479642,1259785,REPUBLICAN
Tennessee,1982,30,1259785,OTHER
Tennessee,1982,780113,1259785,DEMOCRAT
Texas,1982,4564,3103167,OTHER
Texas,1982,127,3103167,OTHER
Texas,1982,1818223,3103167,DEMOCRAT
Texas,1982,23494,3103167,LIBERTARIAN
Texas,1982,1256759,3103167,REPUBLICAN
Utah,1982,953,530802,OTHER
Utah,1982,1035,530802,LIBERTARIAN
Utah,1982,309332,530802,REPUBLICAN
Utah,1982,219482,530802,DEMOCRAT
Vermont,1982,897,168002,OTHER
Vermont,1982,84449,168002,REPUBLICAN
Vermont,1982,774,168002,OTHER
Vermont,1982,892,168002,LIBERTARIAN
Vermont,1982,187,168002,OTHER
Vermont,1982,1463,168002,OTHER
Vermont,1982,79340,168002,DEMOCRAT
Virginia,1982,724571,1415622,REPUBLICAN
Virginia,1982,690839,1415622,DEMOCRAT
Virginia,1982,212,1415622,OTHER
Washington,1982,72297,1368476,OTHER
Washington,1982,20251,1368476,OTHER
Washington,1982,332273,1368476,REPUBLICAN
Washington,1982,943655,1368476,DEMOCRAT
West Virginia,1982,4234,565314,OTHER
West Virginia,1982,173910,565314,REPUBLICAN
West Virginia,1982,387170,565314,DEMOCRAT
Wisconsin,1982,527355,1544883,REPUBLICAN
Wisconsin,1982,21807,1544883,OTHER
Wisconsin,1982,983311,1544883,DEMOCRAT
Wisconsin,1982,7947,1544883,LIBERTARIAN
Wisconsin,1982,4463,1544883,OTHER
Wyoming,1982,94725,167191,REPUBLICAN
Wyoming,1982,72466,167191,DEMOCRAT
Alabama,1984,860535,1371234,DEMOCRAT
Alabama,1984,12191,1371234,LIBERTARIAN
Alabama,1984,498508,1371234,REPUBLICAN
Alaska,1984,58804,206438,DEMOCRAT
Alaska,1984,715,206438,OTHER
Alaska,1984,146919,206438,REPUBLICAN
Arkansas,1984,502341,875956,DEMOCRAT
Arkansas,1984,373615,875956,REPUBLICAN
Colorado,1984,833821,1297809,REPUBLICAN
Colorado,1984,2208,1297809,OTHER
Colorado,1984,449327,1297809,DEMOCRAT
Colorado,1984,11077,1297809,LIBERTARIAN
Colorado,1984,1376,1297809,OTHER
Delaware,1984,147831,245932,DEMOCRAT
Delaware,1984,98101,245932,REPUBLICAN
Georgia,1984,337196,1681344,REPUBLICAN
Georgia,1984,44,1681344,OTHER
Georgia,1984,1344104,1681344,DEMOCRAT
Idaho,1984,105591,406168,DEMOCRAT
Idaho,1984,7384,406168,LIBERTARIAN
Idaho,1984,293193,406168,REPUBLICAN
Illinois,1984,4913,4787335,OTHER
Illinois,1984,273,4787335,OTHER
Illinois,1984,2308039,4787335,REPUBLICAN
Illinois,1984,59777,4787335,LIBERTARIAN
Illinois,1984,2397165,4787335,DEMOCRAT
Illinois,1984,12366,4787335,OTHER
Illinois,1984,4802,4787335,OTHER
Iowa,1984,564381,1292700,REPUBLICAN
Iowa,1984,11014,1292700,OTHER
Iowa,1984,422,1292700,OTHER
Iowa,1984,716883,1292700,DEMOCRAT
Kansas,1984,211664,996729,DEMOCRAT
Kansas,1984,4610,996729,OTHER
Kansas,1984,6918,996729,OTHER
Kansas,1984,6755,996729,LIBERTARIAN
Kansas,1984,9380,996729,OTHER
Kansas,1984,757402,996729,REPUBLICAN
Kentucky,1984,639721,1292407,DEMOCRAT
Kentucky,1984,7696,1292407,OTHER
Kentucky,1984,644990,1292407,REPUBLICAN
Louisiana,1984,1,1,DEMOCRAT
Maine,1984,4338,551406,OTHER
Maine,1984,404414,551406,REPUBLICAN
Maine,1984,142626,551406,DEMOCRAT
Maine,1984,28,551406,OTHER
Massachusetts,1984,408,2530471,OTHER
Massachusetts,1984,1393150,2530471,DEMOCRAT
Massachusetts,1984,1136913,2530471,REPUBLICAN
Michigan,1984,7786,3700938,LIBERTARIAN
Michigan,1984,2135,3700938,OTHER
Michigan,1984,22882,3700938,OTHER
Michigan,1984,23,3700938,OTHER
Michigan,1984,1915831,3700938,DEMOCRAT
Michigan,1984,1196,3700938,OTHER
Michigan,1984,2279,3700938,OTHER
Michigan,1984,2686,3700938,OTHER
Michigan,1984,818,3700938,OTHER
Michigan,1984,1745302,3700938,REPUBLICAN
Minnesota,1984,240,2066143,OTHER
Minnesota,1984,852844,2066143,DEMOCRAT
Minnesota,1984,4653,2066143,LIBERTARIAN
Minnesota,1984,5351,2066143,OTHER
Minnesota,1984,3129,2066143,OTHER
Minnesota,1984,1199926,2066143,REPUBLICAN
Mississippi,1984,371926,952240,DEMOCRAT
Mississippi,1984,580314,952240,REPUBLICAN
Montana,1984,9143,379155,LIBERTARIAN
Montana,1984,215704,379155,DEMOCRAT
Montana,1984,154308,379155,REPUBLICAN
Nebraska,1984,304,639668,OTHER
Nebraska,1984,332217,639668,DEMOCRAT
Nebraska,1984,307147,639668,REPUBLICAN
New Hampshire,1984,157447,384369,DEMOCRAT
New Hampshire,1984,225828,384369,REPUBLICAN
New Hampshire,1984,1094,384369,LIBERTARIAN
New Jersey,1984,7135,3096456,LIBERTARIAN
New Jersey,1984,1986644,3096456,DEMOCRAT
New Jersey,1984,10409,3096456,OTHER
New Jersey,1984,1080100,3096456,REPUBLICAN
New Jersey,1984,2891,3096456,OTHER
New Jersey,1984,6053,3096456,OTHER
New Jersey,1984,3224,3096456,OTHER
New Mexico,1984,361371,502634,REPUBLICAN
New Mexico,1984,10,502634,OTHER
New Mexico,1984,141253,502634,DEMOCRAT
North Carolina,1984,1156768,2239051,REPUBLICAN
North Carolina,1984,2493,2239051,OTHER
North Carolina,1984,9302,2239051,LIBERTARIAN
North Carolina,1984,1070488,2239051,DEMOCRAT
Oklahoma,1984,906131,1197937,DEMOCRAT
